node_id,grau,clustering,closeness,betweenness,eigenvector,page_rank
B_111,23,0.3557312252964427,0.13078703703703703,0.0002966210649211667,0.002035927029341378,8.029120004259143e-05
B_112,24,0.30434782608695654,0.13070526447417782,0.000532122107844024,0.0021979401504118377,7.91901658715431e-05
B_113,24,0.32608695652173914,0.13581289589085593,0.000657495730603498,0.0029831655280541164,8.173840448257098e-05
B_114,25,0.2966666666666667,0.13325188569000318,0.00130228308162792,0.004808006201680417,8.228706258775982e-05
B_115,27,0.28205128205128205,0.13837955914476732,0.0020002493717978073,0.004404635174341019,8.684787522615818e-05
B_116,24,0.32971014492753625,0.13203435861807616,0.0008136522040081333,0.005665211133131524,8.2666701672195e-05
B_117,25,0.31333333333333335,0.13216374269005848,0.0015695996764733332,0.006862859344559046,8.569111403374923e-05
B_118,25,0.3,0.1289437162683115,0.0029633971971333695,0.008675685784952888,8.368004060523503e-05
B_119,25,0.30666666666666664,0.1254638752463165,0.0010538412202975357,0.014245361843741604,8.433144900648378e-05
B_120,23,0.30434782608695654,0.12793627155985762,0.0018289847477385099,0.011291779195858663,7.584651323615452e-05
B_121,25,0.30333333333333334,0.12175660327907044,0.002140331583851337,0.02172687850250323,8.558553254049846e-05
B_122,26,0.3076923076923077,0.11989218019671379,0.0016141948600844503,0.028600065215601714,8.714186173744621e-05
B_123,23,0.32806324110671936,0.12255246805018173,0.0024729352559952865,0.019223158371275167,7.518134365117472e-05
B_124,22,0.33766233766233766,0.11521080187379443,0.00035148108665753006,0.018555811264862332,7.457893738849897e-05
B_125,26,0.28615384615384615,0.11434119127057922,0.0010687057665308764,0.029314458191606066,8.476543842271333e-05
B_126,27,0.29914529914529914,0.11175857368153752,0.00032578118258840157,0.02621368658417016,8.893339658825754e-05
B_127,23,0.33992094861660077,0.11284851865513859,0.00028724425873324536,0.020630538242307903,7.297113100190801e-05
B_128,28,0.29365079365079366,0.10975385665409554,0.0004466219472240643,0.026668263292077537,9.026850941921188e-05
B_129,27,0.3076923076923077,0.10954106807562988,0.00029325863734274164,0.02752946366755823,8.992488008729464e-05
B_130,27,0.28774928774928776,0.11025068560579425,0.001580183546836459,0.026775564674251993,8.84242915874938e-05
B_131,25,0.29333333333333333,0.10739973284926534,0.0013626698253996468,0.027148858605696526,7.856190925560781e-05
B_132,24,0.3188405797101449,0.10392397302268547,0.0013553752541564862,0.0254128827226122,8.143273757475948e-05
B_133,24,0.3188405797101449,0.10228078902089975,0.0007173455390441657,0.016959433208466844,7.807799379581313e-05
B_134,24,0.3188405797101449,0.09699495808716632,0.0004869293930479556,0.011772358621180704,8.597961609875746e-05
B_135,22,0.3463203463203463,0.09390933253472092,0.00015169407407432267,0.006208364970058852,7.943080896618404e-05
B_136,22,0.35064935064935066,0.09148596310802827,0.00043053972736757727,0.003961901761694844,8.780882969424772e-05
B_137,19,0.42105263157894735,0.09052984099717794,0.0001687063286410228,0.0023848031508672675,7.755837069666862e-05
B_138,15,0.580952380952381,0.08429888703693747,1.3532500858019101e-05,0.0007704407101963752,6.597320100024625e-05
B_164,17,0.4852941176470588,0.08456487149753243,2.4289584850007322e-05,0.0012231992249578402,7.00852843251906e-05
B_165,21,0.3761904761904762,0.08490029647077935,9.127711273708192e-05,0.002377745189783702,8.663373475657039e-05
B_166,22,0.3593073593073593,0.0892549633530207,0.00023282290840582898,0.0044323020677254025,8.306146261894562e-05
B_167,23,0.32806324110671936,0.08949696753478416,0.00019066609020942105,0.0062841184806029975,8.53400998294331e-05
B_168,23,0.32806324110671936,0.09523050291545189,0.0011720346723463116,0.012364910877854018,8.076635434096008e-05
B_169,21,0.37142857142857144,0.09542829753726063,0.00029114769666220444,0.014542607583638123,7.371366856847387e-05
B_170,23,0.3359683794466403,0.09958160324555206,0.0006436210093230417,0.026444797647858287,7.456817960997884e-05
B_171,27,0.2849002849002849,0.10133382884011019,0.0007183979614230313,0.04359340478273661,8.19083722809021e-05
B_172,30,0.28045977011494255,0.09783626095909644,0.0009918902862384304,0.05200589862182079,9.667311650863214e-05
B_173,29,0.3103448275862069,0.10017010469824385,0.0006168972627968046,0.056922553835505395,9.32953169401637e-05
B_174,25,0.33,0.1006903748896203,0.0008033369823706655,0.04051139559485761,7.870773289968166e-05
B_175,24,0.32608695652173914,0.09469202255758298,0.0005131184521668717,0.029472140074876373,7.914566515115901e-05
B_176,22,0.3593073593073593,0.09247544899584181,0.00043636415495815987,0.016058001876000653,7.684281532278279e-05
B_177,20,0.4,0.08712413261372398,9.334858698888461e-05,0.008121200061120512,7.371312292635957e-05
B_178,19,0.43859649122807015,0.08517472260325135,2.0695302819573617e-05,0.006064706603914132,7.166740367526984e-05
B_179,24,0.31521739130434784,0.08614401977954053,0.0002066853992107648,0.010488705764208154,8.634849558461434e-05
B_180,18,0.45751633986928103,0.08311135848606528,2.965022202079073e-05,0.0035874874035756996,7.290181843494593e-05
B_181,17,0.47058823529411764,0.08318577027914287,0.0001966611304928252,0.0024442536111179284,7.155923744431894e-05
B_182,16,0.525,0.08305192483413452,1.2937925903726265e-05,0.0025092553989608784,6.740032180267978e-05
B_183,22,0.3333333333333333,0.08979875285475984,0.0005177344712498345,0.006872213305670588,8.194308592826855e-05
B_184,25,0.31,0.08999526454001464,0.00027575999654614854,0.011554674655911224,9.33541531219836e-05
B_185,25,0.3233333333333333,0.08919720383157566,0.0002797380220350446,0.006576070980661872,9.398552816775607e-05
B_186,22,0.36796536796536794,0.08896691137355038,0.00019931974260524888,0.005025723580157239,8.545180543457503e-05
B_187,19,0.4327485380116959,0.08425811478933792,3.924190985690886e-05,0.0026813753095916624,7.407329852580021e-05
B_188,20,0.4052631578947368,0.0819819996470519,0.000176424792907065,0.0015577340195277662,8.488626906064432e-05
B_189,18,0.45751633986928103,0.08159375508212717,4.973133295750865e-05,0.0007330333133386309,7.876271957673467e-05
B_190,15,0.580952380952381,0.07579722143327633,1.1800478721479628e-05,0.0002456921688587559,7.129584773980145e-05
B_191,16,0.5333333333333333,0.07596937724855547,1.057257144984895e-05,0.0003709113740200096,7.45518805644171e-05
B_192,17,0.49264705882352944,0.08118183877544416,4.753774356371429e-05,0.000528022869966671,7.71197644947972e-05
B_193,20,0.4105263157894737,0.0821705121654023,0.0001277893216251294,0.001772937117272827,8.163743458725737e-05
B_194,20,0.4105263157894737,0.08828808536696957,0.00048504153969118065,0.0021990304215158997,8.088146781649462e-05
B_195,21,0.36666666666666664,0.08886480052711003,0.0002993153357883497,0.0038169291305175227,8.037956981029164e-05
B_196,21,0.35714285714285715,0.0963956347986474,0.00143427201192381,0.005783880932712322,8.103195468004567e-05
B_197,18,0.4444444444444444,0.09630386044654649,0.00036069465306826055,0.004268027012984433,7.214609777868544e-05
B_198,20,0.3684210526315789,0.09690353682844297,0.0005368463180090922,0.0061570462255414295,7.720940511110635e-05
B_199,19,0.391812865497076,0.10236091955899035,0.00035841873829128216,0.00395352949769,7.363667203264592e-05
B_200,21,0.35714285714285715,0.10373745978446956,0.0005965693794223624,0.007048295051988716,7.742786566462633e-05
B_201,19,0.42105263157894735,0.1031751254421321,0.0013070299817029896,0.006303743006741183,7.329478039055996e-05
B_202,23,0.31620553359683795,0.10049353437915619,0.0006609664048143582,0.02256390212851282,8.136339673514358e-05
B_203,23,0.308300395256917,0.10604497801826175,0.0009383393633122554,0.025603645253866845,7.731177403971895e-05
B_204,26,0.30153846153846153,0.10629030481242638,0.0009502386466591462,0.045634393185630985,8.228678295132182e-05
B_205,25,0.33,0.10902595483545713,0.0004953927125294487,0.03856547631552029,8.284222080650209e-05
B_206,23,0.35968379446640314,0.10552751135790005,0.001315865601411177,0.03676360729679205,7.510610971707792e-05
B_207,24,0.35507246376811596,0.1015085055759675,0.00032322337752148573,0.04088276551033746,7.990676780747705e-05
B_208,22,0.36796536796536794,0.09965518337252909,0.00035027210827549436,0.031956349509002904,7.299562580255983e-05
B_209,20,0.3631578947368421,0.1051480019113246,0.00022564639121766086,0.015556661431515833,7.189846856294919e-05
B_210,21,0.3380952380952381,0.10319210201563142,0.0005125858262153051,0.0093771049716997,8.031332477026883e-05
B_211,20,0.3736842105263158,0.1011434377318324,0.0001465153448785843,0.010431896638759455,7.40896635940182e-05
B_212,18,0.41830065359477125,0.09745920745920746,0.00016725870881909258,0.005448623629083699,7.517703654078976e-05
B_213,17,0.4411764705882353,0.09582929046749536,0.00023432265362560261,0.0043765218626345545,7.67173000588758e-05
B_214,15,0.5523809523809524,0.09042411309682583,3.736565819515863e-05,0.0018481717528694317,7.301570786519753e-05
B_215,15,0.5523809523809524,0.08835463011228357,3.339968267979389e-05,0.002126193243227865,7.274665401650415e-05
B_216,19,0.391812865497076,0.0894637736979501,7.1208898215179e-05,0.012862356132489323,7.457698119754213e-05
B_217,18,0.43790849673202614,0.0871768140116764,4.989475241488593e-05,0.009744351352247663,6.953977486185593e-05
B_218,24,0.322463768115942,0.0878121521433222,0.00011445381893706963,0.01860036917103252,8.411671867238673e-05
B_219,26,0.32,0.09312841073616215,0.0003561751665382004,0.03524081066972786,9.131237268078101e-05
B_220,25,0.3233333333333333,0.09400646046152578,0.0002763750172764577,0.03680764485412446,8.625396416744402e-05
B_221,27,0.2962962962962963,0.09936859784356754,0.0010075170754546062,0.04482834235467798,8.250808308658263e-05
B_222,27,0.27635327635327633,0.09960216308931082,0.0006698390805753228,0.0341646568941157,8.373212098098317e-05
B_223,25,0.31,0.09980981785484089,0.0004505205881082692,0.0252726649439896,8.203950847908271e-05
B_224,24,0.3188405797101449,0.10362347576088034,0.0006469509127488372,0.015752931227896633,8.22337106784866e-05
B_225,21,0.37142857142857144,0.09751451872468456,7.197196211151783e-05,0.009363104615324837,7.964168137131132e-05
B_226,22,0.341991341991342,0.09718283668820603,0.00023709517941808802,0.007052515874730071,8.271120022592906e-05
B_227,16,0.5166666666666667,0.09628759614941734,2.4767986561167506e-05,0.002780002814634158,6.512116462494238e-05
B_228,21,0.3523809523809524,0.104479725452304,0.00034868004056382864,0.0065344339574844885,7.701716534895195e-05
B_229,19,0.38596491228070173,0.10383364100696198,0.0003577966989467,0.004605507897802441,7.362247524244313e-05
B_230,22,0.329004329004329,0.10405588140134892,0.000258326098868738,0.011711608480139772,7.919524252236111e-05
B_231,22,0.33766233766233766,0.11069143537925252,0.00031558587339874055,0.015113644587047202,7.272232215747688e-05
B_232,26,0.3169230769230769,0.11297862566541465,0.0009574024570302162,0.02499536609366335,8.392487756661443e-05
B_233,27,0.29914529914529914,0.11307232554156262,0.00046996671715842335,0.0332398688086711,8.582005000535499e-05
B_234,26,0.31076923076923074,0.11760348788148704,0.0009455179129189503,0.02828685340056401,8.254219983227083e-05
B_235,28,0.2724867724867725,0.12152656667829322,0.0017657627506129146,0.023959211792186637,8.78058859603529e-05
B_236,26,0.29846153846153844,0.11832795607630045,0.0004927869914653412,0.024454466448688105,8.90779788097425e-05
B_237,24,0.32971014492753625,0.11922210499301378,0.0008171398642731989,0.015295536105316624,8.29902851426926e-05
B_238,24,0.32971014492753625,0.11214527117643903,0.000317487592348769,0.012743076826954948,8.513488713891317e-05
B_239,23,0.3201581027667984,0.11913717444577421,0.0024126808895571475,0.009108791066167873,7.786713112378259e-05
B_240,24,0.3333333333333333,0.11325098867760984,0.0005059748953214184,0.0062119006478973515,8.247721793068548e-05
B_241,24,0.3115942028985507,0.1125013453880099,0.0012316951223563003,0.004630427228256976,8.74699295538454e-05
B_242,21,0.40476190476190477,0.10593302647692243,3.647291064019685e-05,0.003412465603666344,8.145403808817734e-05
B_243,20,0.4263157894736842,0.10912555136983322,0.00031863041100256437,0.0029783620234990174,7.472267916256318e-05
B_244,19,0.42105263157894735,0.10497112729098669,4.103200882826672e-05,0.0030328439545999346,7.176891041826075e-05
B_245,26,0.31384615384615383,0.11143291193219676,0.00038021926871357103,0.006099865393691172,9.419427827541925e-05
B_246,25,0.3,0.1120060722418181,0.002452864338024456,0.007541569341453519,8.93480003773042e-05
B_247,24,0.3188405797101449,0.11032341481005867,0.000599803160994361,0.007178199071302184,8.438853569940648e-05
B_248,25,0.3,0.10776421262447054,0.0007709200872044762,0.007207680934279291,8.718840429443756e-05
B_249,22,0.3463203463203463,0.10506257015060393,0.0003489172802198155,0.004789628427344891,8.12145209674609e-05
B_250,20,0.39473684210526316,0.1027297968009042,0.0005603573635271988,0.0019769303653527177,8.301542357155007e-05
B_251,19,0.4269005847953216,0.09563931101266498,0.0001329721783787532,0.0011473474008878383,8.288954969813632e-05
B_252,16,0.5333333333333333,0.09321700097356511,3.264468726623036e-05,0.0003586090618770198,7.50780459584309e-05
B_253,15,0.580952380952381,0.08732672853731385,1.3486447956674327e-05,0.00021785702578828553,6.980692339715429e-05
B_258,17,0.49264705882352944,0.09368277963671127,3.596524269074246e-05,0.000531354914186741,7.677840478538932e-05
B_259,18,0.45751633986928103,0.09455211560641354,5.105742419778724e-05,0.0008067430723798181,7.8851144656764e-05
B_260,20,0.38421052631578945,0.09813786088725451,7.948832861984444e-05,0.0024196338182795583,7.910143507591842e-05
B_261,21,0.37142857142857144,0.09899450688218209,0.00015410078135482565,0.0038881277357729446,7.759319625665618e-05
B_262,22,0.3333333333333333,0.09964409984270484,0.0003790163335560324,0.007077433505024265,7.869883911175953e-05
B_263,18,0.45098039215686275,0.09446666214781174,0.0001959140328181882,0.005955213176467707,6.903609647985139e-05
B_264,20,0.3894736842105263,0.09290354119293984,0.00020256325812917144,0.010160786786167554,7.284453596176192e-05
B_265,22,0.35064935064935066,0.0897351514544492,0.0010228580773681043,0.01162626604939576,7.322496347987153e-05
B_266,23,0.35177865612648224,0.08784474668384856,0.00016983148431540284,0.01355565458639935,8.19632698908882e-05
B_267,24,0.34057971014492755,0.08612982304348722,0.00016374101986882953,0.014281465728029541,8.490465346919866e-05
B_268,26,0.29846153846153844,0.08481590424992393,0.0004387773753792648,0.01073392894444803,9.200406862659269e-05
B_269,22,0.35064935064935066,0.08150944867562579,0.0001525613059912813,0.0069163371205083705,8.395746811077308e-05
B_270,21,0.3761904761904762,0.08090796501277189,8.648383653060937e-05,0.0045768419752152826,8.356098378724673e-05
B_271,15,0.580952380952381,0.07556433782554475,1.0775959712091462e-05,0.001290087375349798,6.659090793298777e-05
B_272,17,0.4852941176470588,0.07851741492851241,1.676401723890825e-05,0.002275118829681399,7.04992119012525e-05
B_273,19,0.4093567251461988,0.07881541245664304,2.6768072931038774e-05,0.003052607414079484,7.525102963110554e-05
B_279,13,0.717948717948718,0.07445463449381177,9.295959995752436e-06,0.0006338339057469903,6.396356519091425e-05
B_280,20,0.3526315789473684,0.07876344592430722,0.00010548210094716564,0.0029925688761548875,8.044787757003659e-05
B_281,18,0.42483660130718953,0.08023258045326323,0.00015728660298830702,0.004133240783793627,7.154572428251627e-05
B_282,24,0.322463768115942,0.08513656602953953,0.0005123018865883025,0.012460916733682484,8.679658667857637e-05
B_283,23,0.3438735177865613,0.08662891083638373,0.0002698286017379424,0.015559405972560529,7.932891179621631e-05
B_284,25,0.32,0.09174493109804266,0.0008424822497954122,0.02664559439315534,8.719660790699712e-05
B_285,29,0.270935960591133,0.09217439869487577,0.0008392580212918055,0.029154773543313587,9.964075318228495e-05
B_286,24,0.33695652173913043,0.09324679958963379,0.00033957373755397376,0.026129478269736547,8.32054388541491e-05
B_287,23,0.33992094861660077,0.09645197010242687,0.0003041987213917326,0.018144041767365383,7.957471546580708e-05
B_288,23,0.3438735177865613,0.09675403816782116,0.0007823770202223186,0.014088013390846798,8.064308404172698e-05
B_289,24,0.322463768115942,0.10278535781891486,0.0007526444441996833,0.012327869716699446,8.685477266805994e-05
B_290,23,0.33201581027667987,0.10355161482068556,0.0007356767721283621,0.007519094806571221,8.426056327174352e-05
B_291,22,0.35064935064935066,0.11020418921768468,0.0013388380718791465,0.007683568758668299,8.058460664835107e-05
B_292,21,0.36666666666666664,0.11118498032124242,0.0009640511481624075,0.006626732428967514,7.633978439778802e-05
B_293,23,0.3201581027667984,0.11307334487234963,0.0008816065321139956,0.011087250872012481,8.174507118584128e-05
B_294,18,0.45098039215686275,0.11716079134674662,0.00049147346722543,0.006770638615099624,6.725431338410601e-05
B_295,20,0.38421052631578945,0.11924250634572056,0.0005703027770451365,0.009085955153304381,7.30544048394214e-05
B_296,22,0.329004329004329,0.12661256132275453,0.002050408067060262,0.007410997740028419,7.5876733298361e-05
B_297,23,0.3201581027667984,0.1280067764091155,0.001436539026708974,0.008710564384508153,7.808322183600031e-05
B_298,22,0.3593073593073593,0.1212645622854933,0.0002334687983264089,0.009583253640487724,7.969122795400578e-05
B_299,21,0.3619047619047619,0.12241492050789066,0.0004700314366559477,0.0067670371449891015,7.49366181465451e-05
B_300,21,0.38095238095238093,0.11341175619591852,0.00017517931490490762,0.007467413599753829,7.482039902091613e-05
B_301,24,0.30434782608695654,0.11902863975402836,0.003770449284717037,0.008817609974524304,8.328672248001794e-05
B_302,23,0.3359683794466403,0.11076768194141491,0.00022867544354860351,0.007200550346936435,8.5888164435022e-05
B_303,23,0.33201581027667987,0.10920726132950241,0.0005636202208170368,0.006116947615904775,8.721652574834751e-05
B_304,20,0.3894736842105263,0.10313270843611248,7.398410472070494e-05,0.004753089598783246,7.69328187276811e-05
B_305,19,0.39766081871345027,0.10165576600452236,8.893298869755783e-05,0.002150813736247994,7.74726807810689e-05
B_306,18,0.43137254901960786,0.10416303345873092,0.0005109455910296631,0.0013650445452452718,7.885721420994169e-05
B_307,15,0.5619047619047619,0.09687434833985958,7.246909641581994e-05,0.0004259063313554486,7.423023191085941e-05
B_308,16,0.5,0.09776762748063042,0.00012685680687090888,0.0007376024244279321,7.582678090903443e-05
B_309,16,0.49166666666666664,0.09650465865987551,6.599001995968935e-05,0.001270606074239768,7.145043952308473e-05
B_310,22,0.3203463203463203,0.0986379578804989,0.00033167496943847975,0.004834171613778528,8.369489959681134e-05
B_311,20,0.3684210526315789,0.09757976054332859,0.0005233823263301223,0.003901977619456363,7.767059124352428e-05
B_312,17,0.47794117647058826,0.09777143792530926,8.592522566789275e-05,0.0035309688412571132,6.683010589911036e-05
B_313,20,0.38421052631578945,0.10290763500319972,0.00021405090568241996,0.005454988099641254,7.687359547085392e-05
B_314,23,0.3201581027667984,0.10444405585671104,0.000642988627681592,0.007548773483539245,8.627218548457036e-05
B_315,25,0.30333333333333334,0.10623628956439987,0.0006452730819457539,0.014650952095642142,8.711214261865758e-05
B_316,24,0.30434782608695654,0.10559236280064317,0.00024848103520586545,0.01427850929313998,8.412472454826374e-05
B_317,27,0.2849002849002849,0.11259728718008565,0.0022229463029370465,0.015466037370538883,9.193061558857181e-05
B_318,25,0.30333333333333334,0.11369858046737613,0.0005952564943633171,0.01628961078991216,8.613239430584472e-05
B_319,25,0.31,0.11717392522840649,0.0006764644053928041,0.016472536651217465,8.668727846188694e-05
B_320,21,0.3619047619047619,0.12019663836556337,0.0006929255740443939,0.00876161415699408,7.330084106983988e-05
B_321,23,0.33201581027667987,0.12438886519829032,0.0005729195310885109,0.00946394033208529,7.813448833477398e-05
B_322,23,0.32806324110671936,0.12853409847824973,0.0012201066829980354,0.006764812948212645,8.066712515515721e-05
B_323,19,0.4093567251461988,0.1288854180581387,0.0002889560090767386,0.0034091160245301056,6.773323891148913e-05
B_324,23,0.33992094861660077,0.1361948401667825,0.004501360651832644,0.004085667083762127,7.563948503616229e-05
B_325,24,0.3188405797101449,0.137156916347731,0.00095030812094141,0.0030497705026497706,8.16778841046255e-05
B_326,26,0.3076923076923077,0.13878838174273858,0.001826632302885755,0.0029427270732272255,8.449287942220994e-05
B_327,24,0.3188405797101449,0.14144751680274256,0.001966923489894435,0.002234208221173301,7.873139367673348e-05
B_328,22,0.36363636363636365,0.14043553714381682,0.00027323973573778286,0.0015787869252985997,7.487286465563913e-05
B_329,23,0.3359683794466403,0.14357336629923423,0.003113824817582104,0.0011920394868015635,7.821130658744647e-05
B_330,24,0.32971014492753625,0.14132002343503539,0.000993302446804904,0.001066792007456281,7.899653275269606e-05
B_331,25,0.31,0.14108476558984973,0.0006507378688806974,0.0009544733733551052,8.529594670512615e-05
B_332,22,0.3333333333333333,0.13791094007696536,0.0007821808273419655,0.00047625522940183805,7.529265070054818e-05
B_333,23,0.33201581027667987,0.14132639264467278,0.0018832905734428318,0.0005789514421446074,8.235345130029907e-05
B_334,24,0.2971014492753623,0.14202409529417093,0.00201912484918031,0.000561351375430423,8.485522564920735e-05
B_335,21,0.3761904761904762,0.1386687008722762,0.001667561403269947,0.00043582548378318347,7.14401574828667e-05
B_336,21,0.38095238095238093,0.13685761047463174,0.0004140787994924648,0.0003179090831010747,7.816447578523828e-05
B_337,20,0.38421052631578945,0.13498708566508824,0.0005860632644445906,0.00016848067399440907,7.253506815294284e-05
B_338,24,0.31521739130434784,0.13560146596179418,0.0015897203941202585,0.00014170028466859444,8.321103145109493e-05
B_339,21,0.3333333333333333,0.1347029511576958,0.0009489959399391228,5.9845213258534455e-05,7.442649356573079e-05
B_340,25,0.30666666666666664,0.1330003817279552,0.0009979738037467344,4.734575131917997e-05,9.375078267818263e-05
B_341,26,0.3169230769230769,0.13141186824239376,0.0013072363182037089,4.825865429493205e-05,9.983091747646394e-05
B_342,23,0.33992094861660077,0.13046191610413654,0.0021131720089402222,2.8645573888221102e-05,8.563239732985363e-05
B_343,21,0.3761904761904762,0.13441136758181702,0.01018894898465901,2.638956641756788e-05,7.65378899255748e-05
B_344,21,0.3761904761904762,0.1341267804439882,0.0006729714975706151,4.56715477340667e-05,7.908805077282458e-05
B_345,25,0.2966666666666667,0.13375062647287772,0.0016758397336858308,5.4080437414812965e-05,8.514798816836895e-05
B_346,22,0.3463203463203463,0.13173621249199163,0.0007478431867951489,4.660284244471799e-05,7.444288156457983e-05
B_347,22,0.3593073593073593,0.12583518930957685,0.0006336886568239611,2.5366578576432523e-05,8.10059391345593e-05
B_348,23,0.3359683794466403,0.12527966440271673,0.0005821202571145081,1.929886400991855e-05,8.219853474004469e-05
B_349,26,0.29846153846153844,0.1201897278650824,0.0008115443062596329,1.441031976519907e-05,9.360004842257641e-05
B_350,26,0.30153846153846153,0.11928446439440049,0.0006957513059582,1.123668177086604e-05,9.242020674334479e-05
B_351,21,0.38095238095238093,0.1196360272025791,0.0004958024718813778,8.81085637849663e-06,7.934158616767128e-05
B_352,16,0.5333333333333333,0.11886733446422987,0.000471173170039862,3.946653562767589e-06,5.818147414486487e-05
B_353,20,0.4052631578947368,0.12100251787109657,0.0006497646168718095,5.684997030489119e-06,7.434375577778708e-05
B_354,22,0.3203463203463203,0.12143832234453512,0.012964302029054471,5.883105933076895e-06,8.553687556814239e-05
B_355,18,0.4444444444444444,0.11925837889232233,0.00042875686869486666,5.193700856254669e-06,6.739385893238698e-05
B_356,21,0.36666666666666664,0.12164796477514087,0.0007521198341105771,9.448018259826272e-06,7.40397709620319e-05
B_357,21,0.3619047619047619,0.11953797329622888,0.00035844007887673784,9.126276070143644e-06,8.250928225436978e-05
B_358,23,0.30434782608695654,0.12724063422502208,0.0014898077508766947,1.9215280639286205e-05,8.671960685132084e-05
B_359,18,0.40522875816993464,0.12663301362948007,0.0004348175499827876,9.822166856391195e-06,7.052385519438428e-05
B_360,21,0.37142857142857144,0.12846301170638783,0.0002216992370950143,2.6040723194222028e-05,7.51754574510417e-05
B_361,20,0.3894736842105263,0.12577714491997916,0.00021773079517877026,1.8324628091751263e-05,7.299945545777007e-05
B_362,22,0.354978354978355,0.12992811121009343,0.0015362373200209097,2.534110859482529e-05,8.293946823750148e-05
B_363,20,0.38421052631578945,0.12914684623463274,0.0011104053278154842,1.900854608724302e-05,7.400895430164544e-05
B_364,21,0.36666666666666664,0.1287822006837993,0.00023171318810710862,2.4235219955398053e-05,7.690599069923486e-05
B_365,24,0.2971014492753623,0.1365715032338146,0.003433723788195953,5.861897355739932e-05,8.342172480088245e-05
B_366,23,0.308300395256917,0.1350670327895332,0.0012539019047724078,5.000444634797138e-05,8.35780225513049e-05
B_367,22,0.3333333333333333,0.1402392665474061,0.0024365320623188484,0.0001273448720670894,7.825665695361287e-05
B_368,23,0.3359683794466403,0.13765968655340446,0.0020301358665636405,0.00011458683202848713,8.156240349127758e-05
B_369,23,0.3438735177865613,0.1328778007309709,0.001070955542373587,5.5510450125581315e-05,8.689125635070826e-05
B_370,21,0.37142857142857144,0.13113845703472143,0.00033327446589712486,5.2559797609779855e-05,7.891232897275959e-05
B_371,22,0.33766233766233766,0.13639032664955852,0.0008519117526663097,0.00011786312185611445,7.92073061186395e-05
B_372,23,0.33201581027667987,0.13163528745041245,0.0008514049421632182,6.701359365572678e-05,8.369931732235279e-05
B_373,21,0.3761904761904762,0.12710911136107986,0.0002686221855067561,3.89065768660399e-05,8.12367404111902e-05
B_374,21,0.38095238095238093,0.12732588238876877,0.00027689856592795796,4.96612258536024e-05,8.240365450132295e-05
B_375,23,0.32806324110671936,0.12820565237389484,0.00032248583731919647,6.10646449495575e-05,8.963621879983533e-05
B_376,19,0.42105263157894735,0.12047602581834947,7.853377847171926e-05,2.7859030053868467e-05,7.235119868960506e-05
B_377,17,0.5,0.11886733446422987,6.059388884599048e-05,2.078713260460664e-05,7.068948691501117e-05
B_378,20,0.38421052631578945,0.1243666650141292,0.00018220653585416366,3.720663616670054e-05,7.829012746396954e-05
B_379,21,0.35714285714285715,0.12372995048039931,0.00021819886471478652,5.853086681991431e-05,8.454058304968208e-05
B_380,21,0.3476190476190476,0.13010331092855365,0.0006367765074676489,0.0001781912437117427,8.274865914502968e-05
B_381,17,0.4852941176470588,0.12559452883277092,0.00010154269183332549,0.00017245041980266986,6.816174744453084e-05
B_382,18,0.43790849673202614,0.12869763289931357,0.00018261935379646705,0.00015550044981038958,7.302964152824747e-05
B_383,20,0.4,0.1292866198707443,6.665313020422372e-05,0.0003214641680864275,7.656065412822534e-05
B_384,21,0.3619047619047619,0.13363377760731293,0.001012652030611147,0.000320873093084636,7.873141913026496e-05
B_385,22,0.3463203463203463,0.13731908651003918,0.0006460492434125194,0.0006382683002046006,7.725523746693485e-05
B_386,21,0.3761904761904762,0.1351427063019189,0.00017928744347035859,0.0004244375011163953,7.654882236026359e-05
B_387,23,0.33201581027667987,0.1362066718790722,0.0003497577712964428,0.00040907497544241027,8.320128092992232e-05
B_388,24,0.32971014492753625,0.13701757643948745,0.00034897645495149615,0.0007213566093993446,8.37426948292161e-05
B_389,21,0.38571428571428573,0.13312460199533008,8.910654791555491e-05,0.0004622815914510405,7.78729032793623e-05
B_390,27,0.2792022792022792,0.1390730679676239,0.0014306115406555455,0.0009092562630647609,9.19422571126808e-05
B_391,22,0.3463203463203463,0.13434514373848594,0.0004842572861567009,0.0006354037541485164,7.78385725400154e-05
B_392,23,0.33201581027667987,0.13896521161090183,0.0013062949547586401,0.0007824836700259672,7.992049226525518e-05
B_393,20,0.4052631578947368,0.1306521671197775,0.0001665195420365559,0.0005277476225202638,7.362743641184665e-05
B_394,23,0.32806324110671936,0.13259265523584007,0.000763543265293055,0.0006376231139416729,8.295242587451254e-05
B_395,20,0.3894736842105263,0.12421025529302251,9.99451584355667e-05,0.0004651203399884079,7.717484882757491e-05
B_396,17,0.49264705882352944,0.12358487777482191,4.845892545991521e-05,0.0002945372247053823,6.870910948195186e-05
B_397,18,0.45098039215686275,0.12055244795571189,3.7642581821006456e-05,0.0004353470946183365,7.307771059463766e-05
B_398,21,0.3523809523809524,0.12810221214535206,0.00047055745486397486,0.0007573146208185723,8.12038478957331e-05
B_399,22,0.329004329004329,0.1320176823492264,0.00039451675632147564,0.0005774099556728332,8.20258256439961e-05
B_400,21,0.37142857142857144,0.12572923558068202,9.042444350888778e-05,0.0007834261781557014,8.322394666087962e-05
B_401,22,0.35064935064935066,0.12944673209696894,0.00019800540734709148,0.001231052932315163,8.354654908357702e-05
